Extracted from J1939DA_JAN23,,,,,,,
PGN,PG Label,PG Acronym,Transmission Rate,SP Position in PG,SPN,SP Label,SLOT Identifier
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,3.1,16623,HVESP20 Module 9 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,3.3,16624,HVESP20 Module 10 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,3.5,16625,HVESP20 Module 11 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,3.7,16626,HVESP20 Module 12 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,4.1,16627,HVESP20 Module 13 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,4.3,16628,HVESP20 Module 14 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,4.5,16629,HVESP20 Module 15 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,4.7,16630,HVESP20 Module 16 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,5.1,16631,HVESP20 Module 17 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,5.3,16632,HVESP20 Module 18 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,5.5,16633,HVESP20 Module 19 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,5.7,16634,HVESP20 Module 20 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,6.1,16635,HVESP20 Module 21 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,6.3,16636,HVESP20 Module 22 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,6.5,16637,HVESP20 Module 23 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,6.7,16638,HVESP20 Module 24 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,7.1,16639,HVESP20 Module 25 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,7.3,16640,HVESP20 Module 26 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,7.5,16641,HVESP20 Module 27 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,7.7,16642,HVESP20 Module 28 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,8.1,16643,HVESP20 Module 29 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,8.3,16644,HVESP20 Module 30 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,8.5,16645,HVESP20 Module 31 Operational Status,87
62177,High Voltage Energy Storage Pack 20 Module Status 1,HVESP20MS1,100 ms,8.7,16646,HVESP20 Module 32 Operational Status,87
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,1-2,16647,HVESP20 Thermal Management System SLI Input Power,305
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,3-4,16648,HVESP20 Thermal Management System High-Voltage Input Power,305
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,5,16649,HVESP20 Thermal Management System Compressor Speed,97
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,6,16650,HVESP20 Thermal Management System Relative Humidty,44
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,7.1,16651,HVESP20 Thermal Management System Heater Status,87
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,7.3,16652,HVESP20 Thermal Management System HVIL Status,87
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,7.5,16653,HVESP20 Thermal Management System Mode,89
62178,High Voltage Energy Storage Pack 20 Thermal Management System Status 1,HVESP20TS1,100 ms,8.1,16654,HVESP20 Thermal Management System Coolant Level,87
62179,High Voltage Energy Storage Pack 20 Data 8,HVESP20D8,100 ms,1,16655,HVESP20 Highest Cell Voltage Module Number,129
62179,High Voltage Energy Storage Pack 20 Data 8,HVESP20D8,100 ms,2,16656,HVESP20 Highest Cell Voltage Cell Number,129
62179,High Voltage Energy Storage Pack 20 Data 8,HVESP20D8,100 ms,3,16657,HVESP20 Lowest Cell Voltage Module Number,129
62179,High Voltage Energy Storage Pack 20 Data 8,HVESP20D8,100 ms,4,16658,HVESP20 Lowest Cell Voltage Cell Number,129
62179,High Voltage Energy Storage Pack 20 Data 8,HVESP20D8,100 ms,5-6,16659,HVESP20 Average Cell Voltage,347
62180,High Voltage Energy Storage Pack 20 Data 9,HVESP20D9,100 ms,1,16660,HVESP20 Highest Cell Temperature Module Number,129
62180,High Voltage Energy Storage Pack 20 Data 9,HVESP20D9,100 ms,2,16661,HVESP20 Highest Cell Temperature Cell Number,129
62180,High Voltage Energy Storage Pack 20 Data 9,HVESP20D9,100 ms,3,16662,HVESP20 Lowest Cell Temperature Module Number,129
62180,High Voltage Energy Storage Pack 20 Data 9,HVESP20D9,100 ms,4,16663,HVESP20 Lowest Cell Temperature Cell Number,129
62180,High Voltage Energy Storage Pack 20 Data 9,HVESP20D9,100 ms,5.1,21307,HVESS20 Thermal Event Detected,87
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,1,16664,HVESP20 Highest Cell State of Charge Module Number,129
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,2,16665,HVESP20 Highest Cell State of Charge Cell Number,129
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,3,16666,HVESP20 Lowest Cell State of Charge Module Number,129
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,4,16667,HVESP20 Lowest Cell State of Charge Cell Number,129
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,5-6,16668,HVESP20 High-Voltage Bus Active Isolation Test Results,429
62181,High Voltage Energy Storage Pack 20 Data 10,HVESP20D10,100 ms,7-8,16669,HVESP20 High-Voltage Bus Passive Isolation Test Results,429
62182,High Voltage Energy Storage Pack 20 Data 11,HVESP20D11,100 ms,1-2,16670,HVESP20 Bus Voltage Negative to Chassis Ground Voltage,80
62182,High Voltage Energy Storage Pack 20 Data 11,HVESP20D11,100 ms,3-4,16671,HVESP20 Voltage Level Negative to Chassis Ground Voltage,80
62182,High Voltage Energy Storage Pack 20 Data 11,HVESP20D11,100 ms,5-6,16672,HVESP20 Actual Charge Rate,346
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,1.1,16700,HVESP21 Discharge Power Limit Due to State of Charge,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,1.3,16701,HVESP21 Discharge Power Limit Due to Battery Temperature,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,1.5,16702,HVESP21 Discharge Power Limit Due to Battery Diagnostic Condition,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,1.7,16703,HVESP21 Discharge Power Limit Due to Battery or Cell Voltage,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,2.1,16704,HVESP21 Discharge Power Limit Due to Battery Current,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,2.3,16705,HVESP21 Discharge Power Limit Due to an Undefined Cause,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,5.1,16706,HVESP21 Charge Power Limit Due to State of Charge,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,5.3,16707,HVESP21 Charge Power Limit Due to Battery Temperature,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,5.5,16708,HVESP21 Charge Power Limit Due to Battery Diagnostic Condition,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,5.7,16709,HVESP21 Charge Power Limit Due to Battery or Cell Voltage,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,6.1,16710,HVESP21 Charge Power Limit Due to Battery Current,87
62183,High Voltage Energy Storage Pack 21 Status 2,HVESP21S2,100 ms,6.3,16711,HVESP21 Charge Power Limit Due to an Undefined Cause,87
62184,High Voltage Energy Storage Pack 21 Data 1,HVESP21D1,20 ms,1-2,16712,HVESP21 Available Discharge Power,346
62184,High Voltage Energy Storage Pack 21 Data 1,HVESP21D1,20 ms,3-4,16713,HVESP21 Available Charge Power,346
62184,High Voltage Energy Storage Pack 21 Data 1,HVESP21D1,20 ms,5-6,16714,HVESP21 Voltage Level,80
62184,High Voltage Energy Storage Pack 21 Data 1,HVESP21D1,20 ms,7-8,16715,HVESP21 Current,104
62185,High Voltage Energy Storage Pack 21 Data 2,HVESP21D2,20 ms,1-2,16716,HVESP21 Fast Update State of Charge,345
62185,High Voltage Energy Storage Pack 21 Data 2,HVESP21D2,20 ms,3-4,16717,HVESP21 Highest Cell Voltage,347
62185,High Voltage Energy Storage Pack 21 Data 2,HVESP21D2,20 ms,5-6,16718,HVESP21 Lowest Cell Voltage,347
62185,High Voltage Energy Storage Pack 21 Data 2,HVESP21D2,20 ms,7.1,16719,HVESP21 Cell Voltage Differential Status,89
62186,High Voltage Energy Storage Pack 21 Data 3,HVESP21D3,20 ms,1-2,16720,HVESP21 Highest Cell Temperature,68
62186,High Voltage Energy Storage Pack 21 Data 3,HVESP21D3,20 ms,3-4,16721,HVESP21 Lowest Cell Temperature,68
62186,High Voltage Energy Storage Pack 21 Data 3,HVESP21D3,20 ms,5-6,16722,HVESP21 Average Cell Temperature,68
62186,High Voltage Energy Storage Pack 21 Data 3,HVESP21D3,20 ms,7.1,16723,HVESP21 Cell Temperature Differential Status,87
62187,High Voltage Energy Storage Pack 21 Data 4,HVESP21D4,100 ms,1-2,16724,HVESP21 Discharge Capacity,342
62187,High Voltage Energy Storage Pack 21 Data 4,HVESP21D4,100 ms,3-4,16725,HVESP21 Charge Capacity,342
62187,High Voltage Energy Storage Pack 21 Data 4,HVESP21D4,100 ms,5-6,16726,HVESP21 Cell Balancing Count,12
62188,High Voltage Energy Storage Pack 21 Data 5,HVESP21D5,20 ms,1-2,16727,HVESP21 Discharge Current Limit,104
62188,High Voltage Energy Storage Pack 21 Data 5,HVESP21D5,20 ms,3-4,16728,HVESP21 Charge Current Limit,104
62188,High Voltage Energy Storage Pack 21 Data 5,HVESP21D5,20 ms,5-6,16729,HVESP21 Lowest Cell State of Charge,345
62188,High Voltage Energy Storage Pack 21 Data 5,HVESP21D5,20 ms,7-8,16730,HVESP21 Highest Cell State of Charge,345
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,1-2,16731,HVESP21 Bus Voltage,80
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,3-4,16732,HVESP21 Ignition Voltage,221
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,5,16733,HVESP21 Intake Coolant Temperature,67
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,6,16734,HVESP21 Outlet Coolant Temperature,67
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,7,16735,HVESP21 Electronics Temperature,67
62189,High Voltage Energy Storage Pack 21 Data 6,HVESP21D6,100 ms,8,16736,HVESP21 Temperature,67
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",1.1,16737,HVESP21 High-Voltage Bus (Positive) Contactor State,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",1.3,16738,HVESP21 High-Voltage Bus (Negative) Contactor State,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",1.5,16739,HVESP21 High-Voltage Bus Disconnect Forewarning,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",2.1,16740,HVESP21 High-Voltage Bus Pre-Charge Relay State,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",2.3,16741,HVESP21 Center of Pack Contactor State,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",2.5,16742,HVESP21 High-Voltage Bus Active Isolation Test Status,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",3.1,16743,HVESP21 High-Voltage Bus Passive Isolation Test Status,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",3.5,16744,HVESP21 HVIL Status,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",3.7,16745,HVESP21 Inertia Switch Status,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",4.1,16746,HVESP21 State of Charge Status,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",4.5,16747,HVESP21 Cell Balance Status,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",4.7,16748,HVESP21 Cell Balancing Active,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",5.1,16749,HVESP21 Internal Charger Status,87
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",6.1,16750,HVESP21 High-Voltage Bus Connection Status,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",6.5,16751,HVESP21 Operational Status,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",7.5,16752,HVESP21 Status 1 Counter,89
62190,High Voltage Energy Storage Pack 21 Status 1,HVESP21S1,"100 ms and on change, but no faster than 20 ms.",8.1,16753,HVESP21 Status 1 CRC,133
62191,High Voltage Energy Storage Pack 21 Data 7,HVESP21D7,100 ms,1-3,16754,HVESP21 Discharge Energy Capacity,418
62191,High Voltage Energy Storage Pack 21 Data 7,HVESP21D7,100 ms,4-6,16755,HVESP21 Charge Energy Capacity,418
62191,High Voltage Energy Storage Pack 21 Data 7,HVESP21D7,100 ms,7-8,16756,HVESP21 Maximum Charge Voltage Limit,80
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,1.1,16757,HVESP21 Module 1 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,1.3,16758,HVESP21 Module 2 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,1.5,16759,HVESP21 Module 3 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,1.7,16760,HVESP21 Module 4 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,2.1,16761,HVESP21 Module 5 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,2.3,16762,HVESP21 Module 6 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,2.5,16763,HVESP21 Module 7 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,2.7,16764,HVESP21 Module 8 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,3.1,16765,HVESP21 Module 9 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,3.3,16766,HVESP21 Module 10 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,3.5,16767,HVESP21 Module 11 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,3.7,16768,HVESP21 Module 12 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,4.1,16769,HVESP21 Module 13 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,4.3,16770,HVESP21 Module 14 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,4.5,16771,HVESP21 Module 15 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,4.7,16772,HVESP21 Module 16 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,5.1,16773,HVESP21 Module 17 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,5.3,16774,HVESP21 Module 18 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,5.5,16775,HVESP21 Module 19 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,5.7,16776,HVESP21 Module 20 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,6.1,16777,HVESP21 Module 21 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,6.3,16778,HVESP21 Module 22 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,6.5,16779,HVESP21 Module 23 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,6.7,16780,HVESP21 Module 24 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,7.1,16781,HVESP21 Module 25 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,7.3,16782,HVESP21 Module 26 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,7.5,16783,HVESP21 Module 27 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,7.7,16784,HVESP21 Module 28 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,8.1,16785,HVESP21 Module 29 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,8.3,16786,HVESP21 Module 30 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,8.5,16787,HVESP21 Module 31 Operational Status,87
62192,High Voltage Energy Storage Pack 21 Module Status 1,HVESP21MS1,100 ms,8.7,16788,HVESP21 Module 32 Operational Status,87
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,1-2,16789,HVESP21 Thermal Management System SLI Input Power,305
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,3-4,16790,HVESP21 Thermal Management System High-Voltage Input Power,305
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,5,16791,HVESP21 Thermal Management System Compressor Speed,97
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,6,16792,HVESP21 Thermal Management System Relative Humidty,44
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,7.1,16793,HVESP21 Thermal Management System Heater Status,87
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,7.3,16794,HVESP21 Thermal Management System HVIL Status,87
62193,High Voltage Energy Storage Pack 21 Thermal Management System Status 1,HVESP21TS1,100 ms,7.5,16795,HVESP21 Thermal Management System Mode,89
